#{"t_start": 1764373449.274129, "env_id": "merge-v0"}
r,l,t
14.41179,16,312.811826
9.536909,11,312.911806
7.009116,8,312.980047
11.75,12,313.081388
7.233431,8,313.149969
6.98767,8,313.217189
11.91901,15,313.337152
6.719933,8,313.408297
7.248121,8,313.491467
11.361121,12,313.646301
11.703938,12,313.74769
13.022901,14,313.866276
7.791404,9,313.94799
12.995123,14,314.058437
13.152296,15,314.182501
13.272899,15,314.310403
7.103943,8,314.375008
10.454926,12,314.476817
8.155461,10,314.566822
13.606234,15,314.693359
11.666933,15,314.820555
12.91179,15,314.937547
13.522901,15,315.072056
12.883051,16,315.221096
8.439172,10,315.303397
7.747087,9,315.380159
13.578457,15,315.511228
13.189568,15,315.64161
11.017315,12,315.747713
13.326834,15,315.871328
12.772901,14,315.986748
10.649369,12,316.08595
8.569411,10,316.167797
13.73563,16,316.305437
11.488873,15,316.419628
13.828456,16,316.557112
11.25782,12,316.6705
8.125403,9,316.744437
12.66179,14,316.861146
12.66179,14,316.979718
6.645837,8,317.050593
10.28988,12,317.15306
12.249703,16,317.307385
14.456229,16,317.452591
14.106234,16,317.591942
13.078457,14,317.70516
13.437668,15,317.831382
8.059265,9,317.911538
13.606234,16,318.049363
11.600926,13,318.16166
11.735629,13,318.273252
13.134012,15,318.399772
13.384011,15,318.528547
11.842845,15,318.643693
14.26336,16,318.780605
14.134012,16,318.923643
12.634012,14,319.041171
10.77727,13,319.15815
12.772901,14,319.275392
12.300679,14,319.396097
11.118933,12,319.503479
13.051665,15,319.642222
7.70707,9,319.712728
14.106234,16,319.856637
14.467346,16,319.99489
8.638902,10,320.071595
10.935604,12,320.177794
10.99116,12,320.287347
10.315386,12,320.394576
11.388889,12,320.494721
7.925784,9,320.575652
13.911502,15,320.694484
13.856234,15,320.812756
13.106234,15,320.93762
10.612107,12,321.044467
13.606234,15,321.161356
12.967346,14,321.275227
13.911789,15,321.396642
12.245123,14,321.507047
11.063377,12,321.620733
7.166698,8,321.728753
7.229618,8,321.797447
6.833851,8,321.865393
11.174487,12,321.973794
5.955354,7,322.035076
13.022901,14,322.152168
11.946788,15,322.282679
11.913653,16,322.44582
8.690049,11,322.545367
11.76927,13,322.664803
13.177491,16,322.800138
13.939568,16,322.941324
13.856234,15,323.060115
14.106234,16,323.202954
12.104094,15,323.338275
12.856234,15,323.460071
13.689568,16,323.596448
12.41179,14,323.710253
12.300679,14,323.82356
11.94471,15,323.959739
11.392165,14,324.086238
12.66179,14,324.205999
12.689568,14,324.321396
12.939567,14,324.438543
13.078457,14,324.553456
13.634012,15,324.667328
13.856234,15,324.78097
11.336657,14,324.905363
3.233431,4,324.936172
11.091599,14,325.054179
13.049671,16,325.191149
12.471653,15,325.312112
10.584321,12,325.418148
12.189568,14,325.529286
13.522901,15,325.653984
7.250031,8,325.722048
12.634003,14,325.843614
6.781162,8,325.909117
12.134998,15,326.026458
11.063376,12,326.135702
14.995123,17,326.282484
10.897148,14,326.4093
13.106234,15,326.530347
11.555556,12,326.632736
12.356234,14,326.746304
13.022901,14,326.856225
11.91637,16,326.998904
10.972488,15,327.134571
10.924933,14,327.256579
13.189568,15,327.379938
14.41179,17,327.525674
13.828456,15,327.652561
12.958838,15,327.78572
12.91179,14,327.897173
11.202264,12,328.008998
7.23939,8,328.077459
10.584319,12,328.178099
7.667298,9,328.248667
11.035599,12,328.349255
5.961722,7,328.411072
12.467346,14,328.523427
6.892273,8,328.586971
12.939568,15,328.708926
12.967346,15,328.843996
6.062868,7,328.900825
13.06734,15,329.026052
6.941177,8,329.099309
13.022901,15,329.218378
12.828457,15,329.337737
12.967346,15,329.460591
7.791533,9,329.540733
4.255556,5,329.585479
11.638889,12,329.681394
11.091153,12,329.790953
11.638889,12,329.88519
12.91178,15,330.012816
10.389875,12,330.112122
11.491437,13,330.226226
12.717346,14,330.340888
11.385875,16,330.494464
12.194147,16,330.625664
11.94143,16,330.757171
11.472222,12,330.858981
11.996986,16,330.988559
11.285598,12,331.100198
7.925796,9,331.179919
11.230042,12,331.288356
11.996939,16,331.431169
11.287272,12,331.529531
11.063814,14,331.648191
11.509494,12,331.751761
13.160782,16,331.883494
8.339437,10,331.974021
13.206891,16,332.107813
12.134012,14,332.231592
7.128279,8,332.298096
10.427146,12,332.39748
12.289228,14,332.503662
13.134012,14,332.620147
7.750067,9,332.700513
11.996986,16,332.824763
15.013407,17,332.974198
6.153296,7,333.028624
13.550679,15,333.155113
13.151335,16,333.286821
12.154159,16,333.412693
13.522901,15,333.534482
12.272901,14,333.65003
12.91179,15,333.773435
12.217346,14,333.883629
4.187679,5,333.921422
8.059265,9,333.99507
11.189927,13,334.118183
12.217346,14,334.231807
11.666667,12,334.32406
11.722222,12,334.423059
6.725576,8,334.487213
12.634012,14,334.599212
11.336609,14,334.727853
12.328457,14,334.843059
12.191106,16,334.965487
11.830319,16,335.104819
11.852338,15,335.222667
13.105273,16,335.355239
12.305258,16,335.480992
13.050679,14,335.592876
12.939568,15,335.716239
12.468331,15,335.843549
12.189568,14,335.95729
12.994162,16,336.090932
12.856234,15,336.204175
12.024764,16,336.330427
13.078457,15,336.458449
13.939568,16,336.597917
14.328457,16,336.743032
11.583335,12,336.846871
12.967346,15,336.966852
10.44543,12,337.063826
10.500986,12,337.168816
10.528764,12,337.269196
11.638889,12,337.36467
11.146709,12,337.473734
11.285598,12,337.578042
7.277809,8,337.646867
11.285598,12,337.754925
11.555557,12,337.863324
11.146709,12,337.973686
10.980042,12,338.07562
10.44543,12,338.174279
11.913653,16,338.301384
11.333333,12,338.404958
13.050679,14,338.518704
12.052542,16,338.646529
12.995123,14,338.760672
12.745123,14,338.876253
7.128279,8,338.942882
13.439568,15,339.062815
11.139876,13,339.172164
12.439558,14,339.284841
13.077448,16,339.437484
13.91179,16,339.577544
13.578457,16,339.726253
11.385875,16,339.880425
13.800679,16,340.019515
10.927102,14,340.137583
7.881777,9,340.214886
7.948154,9,340.290268
11.750266,15,340.412327
11.179101,13,340.517788
13.884012,16,340.659694
12.856234,15,340.785651
13.078457,14,340.894742
14.207852,16,341.024605
12.967346,15,341.145336
8.697891,10,341.230648
13.606234,15,341.353497
7.853227,9,341.428398
8.031487,9,341.503496
12.968331,15,341.636366
7.205654,8,341.703615
10.69543,12,341.804107
13.606234,15,341.925937
11.722222,12,342.023681
7.13892,8,342.091931
10.899055,14,342.215457
12.466385,15,342.337231
12.578457,14,342.447587
12.91179,14,342.565192
12.772901,15,342.689713
12.884012,15,342.820154
7.763626,9,342.893508
12.240209,16,343.018448
13.967346,16,343.154343
11.444444,12,343.256807
13.078457,14,343.368594
13.356233,15,343.495338
12.772901,14,343.610772
10.69543,12,343.716679
11.063377,12,343.821684
12.995123,14,343.934041
13.995123,16,344.072141
11.08359,15,344.206626
13.078457,14,344.317645
11.118931,12,344.431389
10.639875,12,344.534153
12.805567,14,344.65705
10.417654,12,344.760956
7.047854,8,344.826657
13.800679,16,344.954958
9.264288,11,345.052882
13.078457,14,345.162489
12.689568,14,345.278813
13.078457,14,345.387714
7.913754,9,345.467376
12.967346,14,345.578336
5.135943,6,345.629496
12.91179,15,345.751202
12.52194,15,345.882692
11.035599,12,345.98775
12.300679,14,346.105555
12.522901,14,346.217144
11.752344,15,346.338902
12.689558,14,346.457782
12.856234,15,346.588122
13.078457,14,346.701052
7.292401,8,346.76761
4.865513,6,346.811183
13.856234,15,346.938459
13.522901,15,347.056213
12.217346,14,347.173453
12.272901,14,347.285224
11.063377,12,347.392923
10.003475,13,347.50894
10.400991,12,347.606766
11.972488,15,347.741191
13.745123,16,347.880105
12.939568,15,348.002491
11.889155,15,348.142315
6.965878,8,348.207157
7.023349,8,348.272402
13.207852,15,348.396172
10.538257,12,348.493761
12.995123,15,348.61659
13.717346,16,348.768829
8.789884,11,348.865988
10.639875,12,348.966323
6.782527,8,349.037315
12.328457,14,349.153484
12.328457,14,349.266024
11.118931,12,349.370778
11.174487,12,349.482447
12.577496,15,349.61078
11.035598,12,349.716818
12.967346,15,349.855014
13.050679,14,349.964544
14.022901,16,350.099412
13.717346,16,350.239922
10.399369,12,350.341038
13.050679,14,350.453658
10.69543,12,350.555692
13.050679,14,350.665891
10.69543,12,350.76573
13.013407,15,350.887856
7.814684,9,350.974032
10.584319,12,351.072914
10.841153,12,351.174144
5.108165,6,351.230268
12.317063,14,351.348472
11.835677,15,351.475935
11.527778,12,351.576456
11.527778,12,351.676436
7.128279,8,351.744449
12.605273,15,351.872476
12.16179,14,351.988846
13.078457,14,352.101475
13.180074,15,352.227224
12.550679,14,352.343174
13.91179,16,352.485567
13.022901,15,352.611465
10.500986,12,352.71399
7.041197,8,352.781884
12.856234,15,352.910229
11.666667,12,353.005182
7.220343,8,353.074501
12.772901,14,353.186775
11.833599,15,353.31636
11.174487,12,353.42575
12.332759,16,353.549946
12.406599,16,353.673828
10.99116,12,353.781144
13.106234,15,353.90404
11.694444,12,353.999676
11.285598,12,354.113053
10.584321,12,354.219829
6.139732,7,354.280391
7.229618,8,354.349288
12.884012,15,354.486121
12.800679,14,354.599804
11.118933,12,354.70759
12.328457,14,354.821533
7.577667,9,354.899884
13.300677,15,355.023873
13.578457,16,355.173363
13.301665,16,355.308327
5.020457,6,355.35587
13.328457,15,355.475916
14.16179,16,355.611165
9.524877,11,355.700121
8.125416,9,355.77465
13.606234,15,355.89675
13.179113,16,356.02832
11.940554,15,356.152923
12.856234,15,356.269789
12.996109,15,356.407204
10.649369,12,356.508892
13.467346,15,356.636947
6.794152,8,356.707479
11.630382,13,356.819279
8.614241,10,356.898374
13.967346,16,357.029203
13.967346,16,357.179781
11.190495,13,357.294377
12.939568,15,357.412129
5.865211,7,357.47502
11.091163,12,357.581476
8.031487,9,357.657496
11.305556,12,357.759397
13.050679,14,357.872612
12.939568,15,357.998768
11.028044,15,358.1385
13.634012,15,358.259732
11.185339,15,358.399526
6.965878,8,358.465976
11.118931,12,358.576485
8.021025,9,358.655928
10.220934,12,358.76073
9.54839,11,358.857425
8.174753,10,358.938114
10.671491,12,359.040469
11.146709,12,359.150542
10.584319,12,359.249731
6.821147,8,359.319728
12.967346,15,359.44692
12.717346,14,359.561572
12.356234,14,359.677035
12.577496,15,359.797725
12.277481,16,359.919274
13.717346,15,360.043395
14.495123,17,360.201752
14.967346,17,360.350735
10.299374,12,360.452294
12.772901,14,360.590673
14.013407,16,360.721952
13.023887,15,360.857327
11.750266,15,360.99701
13.745123,16,361.173213
12.828457,15,361.304745
5.838514,7,361.365157
12.634012,14,361.486503
10.593813,12,361.591041
12.996109,15,361.727226
7.128279,8,361.793041
12.328457,14,361.90765
12.689568,14,362.019792
12.217346,14,362.133476
7.09073,8,362.20205
10.500986,12,362.30709
12.995123,14,362.419337
8.031487,9,362.494478
10.44543,12,362.596524
12.995123,15,362.736488
11.815067,15,362.853139
13.051665,16,362.979384
11.94143,16,363.103464
12.884012,15,363.2408
13.139942,16,363.383603
13.050679,14,363.49182
12.410829,15,363.614752
10.241546,12,363.723585
12.66178,14,363.849845
11.69143,16,363.988931
11.858097,16,364.127469
12.884012,15,364.25204
5.986629,7,364.310368
12.856234,15,364.433538
10.780196,13,364.551266
10.399369,12,364.659021
12.360814,16,364.785895
12.19143,16,364.93379
13.606234,15,365.053948
12.024764,16,365.180977
13.800679,16,365.317541
12.52194,15,365.444193
6.771496,8,365.507003
11.638889,12,365.600307
11.388889,12,365.701996
7.248121,8,365.770168
11.25,12,365.871155
13.772901,15,365.989132
12.884012,15,366.104445
10.241546,12,366.21285
11.674868,13,366.328193
10.963382,12,366.437145
5.883029,7,366.502431
11.239536,12,366.612458
6.017583,7,366.672889
10.285993,12,366.782061
12.939568,15,366.90632
10.667653,12,367.00805
12.856234,15,367.130589
11.230042,12,367.243302
11.777778,12,367.343272
11.285598,12,367.455299
11.481716,12,367.55605
12.968331,15,367.690754
10.41538,12,367.795479
10.262102,12,367.897347
10.79722,13,368.008627
12.772901,14,368.127381
12.333036,16,368.253399
9.42011,11,368.344019
14.828457,17,368.495681
12.605839,17,368.652979
13.134012,14,368.772558
12.549718,15,368.905301
13.134012,15,369.025879
5.973065,7,369.079337
7.100501,8,369.146086
6.753384,8,369.210951
12.884012,15,369.331902
7.156057,8,369.398673
10.44543,12,369.498508
10.389875,12,369.601245
12.689568,14,369.718279
12.91179,15,369.847636
11.666667,12,369.950264
10.44543,12,370.051721
11.611111,12,370.151095
10.389875,12,370.254235
12.633051,15,370.378488
11.416668,12,370.48232
12.289285,14,370.599672
11.25782,12,370.707479
11.202264,12,370.81903
7.738394,9,370.891017
12.550679,14,371.009755
10.751158,13,371.122989
12.828457,14,371.241533
11.139883,13,371.358108
12.91179,15,371.490806
6.73361,8,371.562833
10.427146,12,371.664835
13.078457,14,371.77515
12.660829,15,371.898277
12.305258,16,372.021484
12.249703,16,372.145476
13.134012,14,372.259179
13.078457,14,372.372203
11.028044,15,372.504612
12.968331,16,372.643038
12.189568,14,372.762074
11.453938,12,372.863524
7.277809,8,372.930029
11.184028,12,373.038801
10.649369,12,373.140408
13.930074,16,373.266016
11.628425,13,373.377529
12.577496,15,373.508497
13.078457,14,373.617003
11.502932,13,373.734445
13.939568,16,373.861929
12.884012,15,373.992988
11.239536,12,374.103003
11.230042,12,374.213345
13.022844,14,374.326147
12.967346,15,374.453724
6.045361,7,374.514569
8.059265,9,374.588388
3.394444,4,374.622936
6.791963,8,374.694601
13.828449,15,374.818911
13.078457,14,374.931496
13.900674,15,375.057171
11.666667,12,375.15434
7.007281,8,375.222814
12.911789,15,375.36324
11.3984,15,375.485783
10.482702,12,375.59031
11.785655,13,375.706553
12.66179,14,375.819258
13.078457,14,375.93223
13.078457,15,376.062686
12.134012,14,376.184956
7.128279,8,376.255266
12.16179,14,376.367516
12.91179,15,376.494825
10.313811,12,376.604049
10.313771,12,376.709572
11.118931,12,376.820429
10.470934,12,376.924718
10.741436,12,377.025052
12.245066,14,377.144046
10.584319,12,377.245433
7.975932,9,377.322132
10.667653,12,377.424584
10.612097,12,377.522882
10.304268,12,377.628389
10.538257,12,377.732196
11.23466,13,377.849094
13.050679,14,377.96397
12.105226,15,378.097446
12.995123,14,378.214001
12.221925,16,378.363111
14.384012,16,378.503219
13.078457,14,378.617684
13.078457,14,378.731737
12.135875,16,378.880412
7.897942,9,378.96
13.051665,15,379.099141
12.939568,15,379.226601
6.717686,8,379.297276
11.25,12,379.399311
11.317991,13,379.514197
8.789884,11,379.615727
12.995123,14,379.732226
13.106234,15,379.862287
7.146285,8,379.928494
10.91732,12,380.040246
12.939568,15,380.179003
13.078457,14,380.28438
11.885875,16,380.404421
12.856234,15,380.529702
11.547048,13,380.646567
13.134012,14,380.763059
11.063377,12,380.867852
14.106234,16,380.999966
13.318963,15,381.118404
13.106234,15,381.244782
11.035598,12,381.347173
11.035599,12,381.453417
11.398383,12,381.554936
11.388889,12,381.65608
13.078457,14,381.762168
13.124518,15,381.89285
12.660829,15,382.02043
13.967346,16,382.156027
10.482702,12,382.261884
8.00371,9,382.3379
12.634012,14,382.448324
13.078457,14,382.560977
11.913653,16,382.683912
10.306542,12,382.787333
12.024764,16,382.915824
11.91901,15,383.048212
11.969208,16,383.173497
11.42616,12,383.27836
12.384012,14,383.394883
13.051665,15,383.533222
7.652726,9,383.606991
10.473208,12,383.706274
11.389155,15,383.82634
12.66179,14,383.964061
8.031487,9,384.038885
11.392204,14,384.165858
11.118933,12,384.26996
12.384012,14,384.38382
13.16179,15,384.514038
13.288602,16,384.647238
13.911513,15,384.761449
12.660829,15,384.884246
13.356234,15,385.009645
11.091153,12,385.119082
7.353631,9,385.200242
11.146709,12,385.308732
12.677213,15,385.425079
12.939568,15,385.5503
8.059265,9,385.625454
12.968331,15,385.76196
13.106234,15,385.896638
11.731716,12,385.994986
12.856234,15,386.112304
12.828457,14,386.22581
13.078457,14,386.335326
11.94143,16,386.47893
12.717346,14,386.5948
10.28988,12,386.695155
13.078457,14,386.81047
8.691531,10,386.891818
10.28988,12,386.993272
11.885875,16,387.13195
14.995123,17,387.290476
7.292455,8,387.356883
14.022901,16,387.494789
14.189568,16,387.630032
14.91179,17,387.780353
12.577496,15,387.903448
14.134012,16,388.042864
7.892061,9,388.117843
12.437611,14,388.227973
10.44543,12,388.329599
12.856234,15,388.451965
12.88239,14,388.567604
7.146285,8,388.633974
11.202264,12,388.74803
12.828457,14,388.858347
7.897558,9,388.928574
11.118931,12,389.027396
11.694444,12,389.125242
8.271116,10,389.20299
10.306542,12,389.30622
6.42036,8,389.369529
12.884012,15,389.494234
11.666667,12,389.59099
11.694444,12,389.684005
12.098603,16,389.807968
12.154151,16,389.950629
13.800679,16,390.080146
14.050679,16,390.214383
13.133051,16,390.347824
14.16179,16,390.483973
13.050679,14,390.594677
12.633051,15,390.713406
12.633051,15,390.83852
10.528764,12,390.938061
11.666667,12,391.039961
7.257396,8,391.109258
11.277779,12,391.212918
12.884012,15,391.348662
8.059265,9,391.425694
13.134012,15,391.550194
13.235629,15,391.667987
11.95232,13,391.785153
10.528764,12,391.886629
10.44543,12,391.985626
7.146285,8,392.04966
13.134012,14,392.166395
11.035598,12,392.275186
7.229618,8,392.342532
10.332047,12,392.44978
10.44543,12,392.551734
12.940554,15,392.689321
10.417653,12,392.799218
11.705561,12,392.896928
13.050679,14,393.012147
13.078456,14,393.120797
5.822312,7,393.182702
12.996109,15,393.317378
11.539171,12,393.414129
13.16179,15,393.531707
11.202264,12,393.64201
6.038894,7,393.695264
12.828457,15,393.831962
8.00371,9,393.90694
11.00782,12,394.018495
13.967346,16,394.163038
6.8227,8,394.235252
14.106187,16,394.3676
13.252943,16,394.508065
14.41179,16,394.648529
12.404976,16,394.796387
7.836718,9,394.869136
12.295765,16,394.993333
11.063376,12,395.09843
8.689566,10,395.179432
11.555556,12,395.281664
6.311111,7,395.339085
12.384012,14,395.450791
12.384012,14,395.567776
12.939568,15,395.686317
12.717346,15,395.815485
13.134012,14,395.932387
12.856234,15,396.064748
12.154159,16,396.191368
13.134012,15,396.319366
13.356234,15,396.442091
11.174488,12,396.551964
11.118933,12,396.656127
10.306542,12,396.756081
6.559989,8,396.827068
10.980042,12,396.936342
12.606234,14,397.069497
10.940544,13,397.183308
10.952264,12,397.285199
8.837455,11,397.381632
12.495123,14,397.494937
13.91179,15,397.614036
13.078457,14,397.723551
13.495123,15,397.850107
13.050679,14,397.95895
9.500002,11,398.051491
10.612097,12,398.1566
13.967346,16,398.290375
10.750986,12,398.392447
12.098603,16,398.519765
11.111368,15,398.64827
10.51048,12,398.755646
13.66179,16,398.904743
12.995123,15,399.031793
8.031487,9,399.110987
12.967346,15,399.243527
12.884012,15,399.367284
11.885875,16,399.495037
13.189568,15,399.615523
6.578744,8,399.686028
13.050679,14,399.798317
11.25,12,399.903531
11.807899,15,400.033185
10.980749,14,400.162873
9.469309,11,400.251329
14.439568,16,400.38784
12.364054,15,400.504266
11.00782,12,400.615231
9.469645,11,400.731519
10.473208,12,400.839856
11.807899,15,400.971813
3.444444,4,401.007702
7.286699,9,401.084283
10.500986,12,401.182696
11.195431,13,401.295406
11.239536,12,401.403975
11.469208,16,401.554023
6.337703,8,401.629866
14.495123,16,401.769528
14.189568,16,401.906887
14.180074,16,402.040586
12.249703,16,402.165326
11.139876,13,402.275158
10.151316,12,402.377828
12.134012,14,402.492305
13.134012,14,402.609131
8.00371,9,402.682473
11.146709,12,402.794673
6.895176,8,402.865488
12.35132,16,402.99638
12.91179,15,403.122275
11.752344,15,403.257595
11.045091,12,403.361383
13.050679,14,403.47484
11.25782,12,403.583659
11.118931,12,403.687482
11.118933,12,403.792347
9.144748,11,403.880512
7.128279,8,403.945596
12.384012,14,404.062076
7.09073,8,404.129255
11.202264,12,404.241832
7.909823,9,404.314894
12.549718,15,404.44123
12.249703,16,404.565733
11.53646,13,404.67252
13.772901,16,404.804579
12.212431,16,404.929307
12.633051,15,405.055935
10.785598,12,405.162322
11.091163,12,405.268374
12.856234,15,405.394438
11.306542,13,405.501879
9.430289,11,405.588294
12.039228,13,405.705271
9.064448,11,405.793071
14.134012,16,405.931935
14.022901,16,406.073054
11.969208,16,406.214172
13.661782,15,406.33972
13.717346,16,406.478095
13.439568,15,406.599605
12.494162,15,406.725057
8.734329,11,406.824158
11.750266,15,406.952319
13.91179,16,407.087969
12.194147,16,407.213346
14.134012,16,407.352948
14.106234,16,407.492375
13.828457,15,407.613796
12.772901,14,407.73051
12.249703,16,407.883641
6.833851,8,407.953731
12.828457,15,408.074511
6.737795,8,408.144907
10.400991,12,408.247155
13.134012,15,408.368514
12.91179,14,408.480813
11.703938,12,408.579354
10.191531,12,408.674742
11.285598,12,408.787358
12.91179,15,408.906605
11.398383,12,409.009809
11.750266,15,409.133195
12.912776,15,409.267106
12.35132,16,409.391804
11.278764,13,409.505424
11.377705,15,409.643314
13.078457,14,409.754038
13.134012,14,409.86841
11.083957,15,410.002257
13.078457,15,410.128022
12.939568,15,410.251587
11.648383,12,410.348083
13.558497,16,410.49108
3.318148,4,410.523639
13.41179,15,410.645297
11.555258,16,410.803315
14.522901,17,410.953831
11.889876,14,411.082248
11.333333,12,411.182694
10.250986,12,411.285547
11.084321,13,411.395022
11.238815,15,411.532182
11.861377,15,411.665083
7.146285,8,411.729963
12.272901,14,411.840278
13.939568,16,411.973558
8.059265,9,412.049815
11.703938,12,412.148277
13.856234,16,412.295067
12.689568,14,412.411072
12.605273,15,412.538439
8.307463,10,412.627527
6.771496,8,412.69165
6.868908,8,412.765349
10.612097,12,412.86296
12.939568,14,412.992019
10.443158,12,413.100777
12.968331,15,413.238598
11.833599,15,413.373373
13.967346,16,413.513574
13.548779,15,413.644737
14.078457,16,413.788282
12.995123,14,413.900453
11.278034,15,414.032024
13.967346,16,414.17134
13.189568,15,414.297509
8.031487,9,414.370473
7.118507,8,414.437323
13.967346,16,414.572472
6.882607,8,414.638516
7.909554,9,414.713621
11.648383,12,414.811684
11.118986,12,414.914724
11.974519,15,415.045283
10.500986,12,415.147071
11.500002,12,415.255598
11.239536,12,415.36397
13.023887,15,415.502304
12.940554,15,415.627593
10.68611,13,415.742233
13.318963,15,415.874843
13.022901,14,415.988512
8.650985,11,416.087495
14.050632,16,416.219775
13.216385,16,416.353593
11.602604,13,416.469938
10.362097,12,416.569705
11.146709,12,416.682166
13.078457,15,416.806764
12.356177,14,416.921893
13.439566,15,417.045853
6.958258,8,417.11823
13.180074,15,417.236353
8.58042,10,417.314584
14.078457,16,417.452205
11.530121,15,417.580857
12.633051,15,417.715957
15.189568,17,417.866911
12.277481,16,418.016503
13.967346,16,418.157363
11.780913,14,418.269267
13.772901,16,418.402851
13.134012,15,418.527919
11.045091,12,418.630413
14.41179,16,418.767645
8.031487,9,418.843337
11.230042,12,418.950601
13.134012,14,419.063347
12.277481,16,419.187811
14.106234,16,419.328995
11.830319,16,419.46861
11.666933,15,419.586424
12.217346,14,419.699318
7.975932,9,419.779746
7.948154,9,419.855645
12.884012,15,419.980425
12.272901,14,420.094102
12.577496,15,420.218718
7.786447,9,420.289354
13.828457,15,420.407154
11.306542,13,420.522076
12.688607,15,420.647769
13.078457,14,420.759385
13.745123,16,420.880249
13.939558,16,421.033225
11.232702,13,421.145645
11.8984,15,421.260498
12.660829,15,421.384247
11.916933,15,421.522429
10.584319,12,421.630968
13.022901,14,421.746205
13.495123,15,421.871406
12.651335,15,421.990564
12.968331,15,422.13095
13.430074,15,422.24923
12.745123,14,422.363908
11.14671,12,422.468282
11.833599,15,422.59231
12.277481,16,422.715043
12.249703,16,422.839976
13.939568,16,422.98164
13.022854,15,423.103488
8.943375,10,423.185527
13.280908,16,423.321277
9.086463,11,423.405526
12.35132,16,423.533986
13.050679,14,423.645978
12.856234,15,423.771102
12.939568,15,423.898486
13.800679,16,424.05626
11.535647,13,424.172635
13.745123,16,424.296011
11.630382,13,424.4162
10.243818,12,424.522906
11.231716,12,424.630129
8.943375,10,424.712225
13.050679,14,424.825747
9.497087,11,424.914352
12.605273,15,425.038462
12.800679,14,425.151847
13.856234,15,425.272312
11.611111,12,425.37501
5.124955,6,425.425574
12.660829,15,425.550295
7.647558,9,425.626409
11.611111,12,425.726076
10.952274,12,425.832467
13.91179,16,425.955519
12.160829,15,426.090075
12.277481,16,426.216945
13.133965,14,426.334444
7.583784,9,426.407264
14.078457,16,426.548534
11.156203,12,426.660453
6.197814,7,426.723098
12.162776,14,426.849359
10.649369,12,426.949476
7.156057,8,427.016303
12.189568,14,427.131567
13.134012,14,427.245189
10.51048,12,427.345709
13.134012,15,427.474266
8.642336,10,427.558386
12.194147,16,427.686092
13.967346,16,427.827503
12.194147,16,427.956803
13.856234,16,428.090393
12.717346,14,428.203574
12.967346,15,428.332444
13.078457,15,428.463805
13.078457,14,428.573317
13.050679,14,428.688203
12.641832,15,428.819173
14.022901,16,428.961357
14.022901,16,429.107945
12.66179,14,429.23758
13.967346,16,429.375631
12.225164,14,429.50206
13.050679,14,429.613809
12.596345,17,429.763729
12.568567,17,429.911815
12.66179,14,430.03437
7.052747,8,430.099897
14.91179,17,430.256142
14.104612,16,430.402152
11.352339,15,430.523588
13.872619,15,430.636905
11.472222,12,430.740877
12.328457,14,430.853466
10.248712,12,430.959307
11.308879,14,431.08795
13.106234,15,431.216568
11.33432,13,431.330658
12.633051,15,431.450445
9.47556,11,431.538107
12.66179,14,431.673762
